2490487155,FALSE
2490486730,TRUE
2490486473,TRUE
2490486404,TRUE
2490486181,FALSE
2490486012,FALSE
2490485944,TRUE
2490485854,TRUE
2490485848,FALSE
2490485844,FALSE
2490485793,TRUE
2490485674,FALSE
2490485594,TRUE
2490485570,TRUE
2490485364,FALSE
2490485110,TRUE
2490485013,TRUE
2490484942,TRUE
2490484886,FALSE
2490484759,TRUE
2490484697,TRUE
2490484193,FALSE
2490484143,TRUE
2490483619,TRUE
2490483568,TRUE
2490483516,TRUE
2490483483,FALSE
2490482903,FALSE
2490482622,TRUE
2490482615,TRUE
2490482375,TRUE
2490482353,TRUE
2490482020,TRUE
2490481943,TRUE
2490481817,TRUE
2490481658,FALSE
2490481394,TRUE
2490481323,FALSE
2490481281,TRUE
2490481151,TRUE
2490481097,TRUE
2490480958,TRUE
2490480900,TRUE
2490480889,TRUE
2490480805,FALSE
2490480801,TRUE
2490480771,TRUE
2490480711,TRUE
2490480354,FALSE
2490480136,TRUE
2490480117,TRUE
2490480077,TRUE
2490479997,FALSE
2490479931,TRUE
2490479776,FALSE
2490479622,FALSE
2490479381,FALSE
2490479278,TRUE
2490479201,FALSE
2490479092,FALSE
2490478986,TRUE
2490478711,FALSE
2490478576,TRUE
2490478317,TRUE
2490477690,TRUE
2490477461,TRUE
2490477418,TRUE
2490477394,TRUE
2490477391,FALSE
2490477112,TRUE
2490477039,FALSE
2490476941,FALSE
2490476918,TRUE
2490476853,FALSE
2490476817,TRUE
2490476746,TRUE
2490476325,TRUE
2490476140,TRUE
2490475922,TRUE
2490475597,FALSE
2490475499,TRUE
2490475262,FALSE
2490474959,FALSE
2490474784,FALSE
2490474714,TRUE
2490474570,TRUE
2490474545,TRUE
2490474481,TRUE
2490474289,FALSE
2490474100,TRUE
2490474074,TRUE
2490474060,FALSE
2490473944,TRUE
2490473757,FALSE
2490473724,TRUE
2490473720,TRUE
2490473382,FALSE
2490473183,FALSE
2490473174,TRUE
2490473170,TRUE
2490473114,TRUE
2490473113,TRUE
2490473110,FALSE
2490472961,TRUE
2490472748,TRUE
2490472612,FALSE
2490472606,FALSE
2490472371,FALSE
2490472325,TRUE
2490472324,TRUE
2490471784,TRUE
2490471755,TRUE
2490471599,TRUE
2490471477,FALSE
2490471367,TRUE
2490471083,FALSE
2490470999,FALSE
2490470964,TRUE
2490470869,TRUE
2490470603,TRUE
2490470466,TRUE
2490470314,TRUE
2490470209,TRUE
2490470205,TRUE
2490469220,TRUE
2490469070,FALSE
2490469043,FALSE
2490468982,FALSE
2490468601,FALSE
2490468002,FALSE
2490467946,FALSE
2490467750,TRUE
2490467699,TRUE
2490467656,FALSE
2490467552,FALSE
2490467380,FALSE
2490467215,TRUE
2490467185,TRUE
2490467024,TRUE
2490466964,TRUE
2490466916,TRUE
2490466865,FALSE
2490466764,FALSE
2490466646,TRUE
2490466609,TRUE
2490466512,TRUE
2490466452,TRUE
2490466408,TRUE
2490466398,FALSE
2490466388,TRUE
2490466283,FALSE
2490465995,TRUE
2490465895,FALSE
2490465827,FALSE
2490465570,TRUE
2490465347,FALSE
2490465220,FALSE
2490465160,TRUE
2490465109,FALSE
2490464869,FALSE
2490464849,FALSE
2490464832,TRUE
2490464304,TRUE
2490464179,TRUE
2490464126,FALSE
2490464046,TRUE
2490464019,FALSE
2490463979,TRUE
2490463873,TRUE
2490463821,FALSE
2490463725,TRUE
