2490198724,FALSE
2490198618,FALSE
2490198491,TRUE
2490198293,TRUE
2490198141,TRUE
2490198085,TRUE
2490198080,FALSE
2490198072,TRUE
2490198071,FALSE
2490198018,TRUE
2490197928,TRUE
2490197892,FALSE
2490197863,FALSE
2490197853,TRUE
2490197731,FALSE
2490197699,FALSE
2490197549,FALSE
2490197472,FALSE
2490196702,FALSE
2490196538,TRUE
2490196320,FALSE
2490196286,TRUE
2490196258,TRUE
2490196257,TRUE
2490196256,TRUE
2490307561,TRUE
2490304053,TRUE
2490298392,FALSE
2490292625,FALSE
2490289489,TRUE
2490281197,TRUE
2490280176,TRUE
2490274133,TRUE
2490271931,TRUE
2490271247,TRUE
2490271050,TRUE
2490270496,FALSE
2490269590,TRUE
2490269039,FALSE
2490268632,TRUE
2490267273,TRUE
2490266667,TRUE
2490266573,TRUE
2490265268,TRUE
2490264964,TRUE
2490264836,TRUE
2490263965,FALSE
2490262884,TRUE
2490262745,TRUE
2490262258,TRUE
2490261618,FALSE
2490261590,TRUE
2490261487,TRUE
2490261263,TRUE
2490261155,TRUE
2490261124,TRUE
2490260443,TRUE
2490260146,FALSE
2490260098,TRUE
2490259875,FALSE
2490259269,TRUE
2490258852,FALSE
2490258334,TRUE
2490257639,TRUE
2490257607,TRUE
2490257219,TRUE
2490257102,FALSE
2490257052,TRUE
2490256379,FALSE
2490256063,FALSE
2490255306,TRUE
2490255275,FALSE
2490255217,FALSE
2490255078,TRUE
2490254890,TRUE
2490254317,TRUE
2490253950,FALSE
2490253571,TRUE
2490253244,TRUE
2490253009,TRUE
2490252916,TRUE
2490252883,TRUE
2490252127,TRUE
2490252046,TRUE
2490251854,TRUE
2490251595,FALSE
2490251556,TRUE
2490251553,TRUE
2490251440,TRUE
2490251061,TRUE
2490250987,FALSE
2490250946,TRUE
2490250069,TRUE
2490250027,TRUE
2490249929,FALSE
2490249729,TRUE
2490249454,TRUE
2490249131,TRUE
2490249029,FALSE
2490248842,TRUE
2490248820,TRUE
2490248596,TRUE
2490248500,TRUE
2490248444,TRUE
2490248210,TRUE
2490248180,TRUE
2490247959,TRUE
2490247941,FALSE
2490247755,TRUE
2490247501,TRUE
2490247124,TRUE
2490247023,TRUE
2490246928,TRUE
2490246794,FALSE
2490246157,TRUE
2490246141,TRUE
2490245744,TRUE
2490245646,FALSE
2490245637,TRUE
2490245535,TRUE
2490245407,TRUE
2490245370,TRUE
2490245313,TRUE
